item_x,item_y,n_both_attempted,p_fail_x,p_fail_y,p_fail_both,lift,phi,session_x,session_y,question_type_x,question_type_y
03e89465-14fc-47ca-ba0e-02c91a8d93d2,74a68a08-f8bb-4b1c-b1d3-fb1abe55af2a,442,0.36199095022624433,0.5542986425339367,0.22850678733031674,1.138826530612245,0.11661591834857112,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,74c86050-90c5-4323-a4e4-3c088b40555a,322,0.37888198757763975,0.35714285714285715,0.18012422360248448,1.3311475409836067,0.19277477255233563,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,75d2c3c3-2abb-41fe-9fec-70863600002b,461,0.368763557483731,0.5401301518438177,0.23210412147505424,1.1652964800377983,0.13692202538858242,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7635ab72-8e23-4dd1-9992-36a5e15355a6,449,0.36080178173719374,0.5523385300668151,0.1915367483296214,0.9611210673038632,-0.03244581628430941,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,765f2a32-d7f7-4c84-a27c-6c502784ca8a,452,0.3827433628318584,0.03982300884955752,0.015486725663716814,1.0160565189466924,0.002574919960296049,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,76a6b938-91b3-440d-9037-c89571d58839,427,0.34660421545667447,0.40046838407494145,0.1873536299765808,1.349770823455034,0.20820464201406425,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,781ca854-3d2f-4fed-a334-9091ad40375b,296,0.34459459459459457,0.32094594594594594,0.11486486486486487,1.0385964912280703,0.019240254838479517,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7866559d-67e1-4164-8c62-82859a38a5f6,292,0.4041095890410959,0.3527397260273973,0.16095890410958905,1.1291755800559486,0.07852980339669796,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,789c0bb9-4a69-478f-84d5-e35fee9e9c67,357,0.37815126050420167,0.19327731092436976,0.0784313725490196,1.0731078904991949,0.02790505939220839,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,799e4cef-b061-403f-8ae3-0053083172d6,490,0.35714285714285715,0.6551020408163265,0.24897959183673468,1.0641744548286605,0.06592271712670479,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,79bf495c-51f4-4dc9-9c0e-d027a87805e6,275,0.34545454545454546,0.36727272727272725,0.15636363636363637,1.2324127149557063,0.12863865684234493,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7a5fc1cf-bf61-430f-a57e-ae0c0d38aed6,265,0.3660377358490566,0.2490566037735849,0.09056603773584905,0.993439550140581,-0.0028708485122302323,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7ae00d90-f475-4216-a9d3-2c4a99b3f90c,291,0.38831615120274915,0.09621993127147767,0.041237113402061855,1.1036662452591657,0.026950556101000334,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7bacc79f-ec67-402e-9419-28e3bc02dee5,486,0.37037037037037035,0.5967078189300411,0.23251028806584362,1.0520689655172415,0.04857641408269128,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7c1021a6-b9dc-4e27-aa63-3e756e262e2f,286,0.43006993006993005,0.14335664335664336,0.04895104895104895,0.793971842157446,-0.07321401419302187,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7e6555f7-9800-4f67-8742-d1232c9f961b,309,0.34951456310679613,0.26537216828478966,0.11650485436893204,1.2560975609756098,0.11282706450791467,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7f31d394-bb51-49ad-b08c-4f3701135464,271,0.39114391143911437,0.07011070110701106,0.02952029520295203,1.0764647467725919,0.016828629350734845,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,7fe10957-02be-4f81-b055-bb1030a4dc8e,472,0.3601694915254237,0.1652542372881356,0.05296610169491525,0.8898944193061841,-0.03675610735853537,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8224a525-929f-4cbb-8ea0-00c783ab5e42,286,0.3881118881118881,0.11538461538461539,0.02097902097902098,0.46846846846846846,-0.1528861721512158,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,823719c2-657e-4d48-986b-adf27c70e4a7,489,0.3394683026584867,0.09202453987730061,0.022494887525562373,0.7200803212851407,-0.06388530693472569,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,836307e8-668e-4527-9948-e68d75738fe6,151,0.37748344370860926,0.06622516556291391,0.019867549668874173,0.7947368421052632,-0.04256718694821384,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8397c6d2-5415-4629-99d8-e182eaf15c84,481,0.3284823284823285,0.062370062370062374,0.029106029106029108,1.420675105485232,0.07588334226358888,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,83ac0e01-3968-41ae-80bd-0bb8430e60e5,792,0.33585858585858586,0.08207070707070707,0.03156565656565657,1.1451706188548296,0.030868544147083194,Loops,Understanding Coding Question Formats,CODE_ANALYSIS_TEXTUAL,REARRANGE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,85dcf014-178f-42e7-8870-69dc139e486b,407,0.36363636363636365,0.35135135135135137,0.16953316953316952,1.3269230769230769,0.18188320931713797,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,864f8177-9ffa-4f39-a0c6-36df81d502b7,294,0.35374149659863946,0.391156462585034,0.16326530612244897,1.179933110367893,0.10670219689059454,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,86aa6a16-191e-4682-a875-9aff9da31f81,265,0.39245283018867927,0.4,0.15471698113207547,0.985576923076923,-0.00946489982592333,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8877aa15-8b68-480d-870e-fb6a3c5b8e9d,279,0.3906810035842294,0.25089605734767023,0.11827956989247312,1.206684141546527,0.09577933570899591,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,88ff6003-55da-4b27-b34a-58b58656c6c0,432,0.36342592592592593,0.4097222222222222,0.20833333333333334,1.3991147576379144,0.2512452204765175,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8b7c98e2-b81a-46d0-803c-21461fd785dd,301,0.4152823920265781,0.4485049833887043,0.2292358803986711,1.2307555555555556,0.17537338251049583,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8c550257-535a-4294-8bf8-b1efb641a913,170,0.3588235294117647,0.07647058823529412,0.023529411764705882,0.8575031525851197,-0.030674590567904697,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8c93445a-bc1e-4a2a-8d55-9fa8f0b66f33,306,0.4019607843137255,0.3202614379084967,0.14052287581699346,1.091587854654057,0.05154021993721922,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8ce95b05-028f-4aa2-8685-6401340b9202,435,0.3448275862068966,0.4114942528735632,0.17471264367816092,1.2312849162011172,0.14030625814511594,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8cf0f56c-c7b8-4d91-861a-6b5349f45f1e,439,0.3712984054669704,0.2460136674259681,0.11617312072892938,1.2718132242672118,0.11931848329852238,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8d3e7424-6715-4529-b4a1-b4eeaf765d86,385,0.32727272727272727,0.44415584415584414,0.18181818181818182,1.2508122157244965,0.15637785217893838,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8d707adb-96c4-4316-a811-de18b7cf556a,489,0.3660531697341513,0.08793456032719836,0.024539877300613498,0.7623749512797194,-0.05606666010605285,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8d78a1ab-0f0b-4230-a99b-c1816e8c2042,281,0.4128113879003559,0.12811387900355872,0.07473309608540925,1.413074712643678,0.1327650734661645,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8d90295d-f753-4622-ad02-654f875d8330,331,0.35347432024169184,0.31419939577039274,0.12084592145015106,1.0880999342537805,0.044092565584525636,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,8de6c582-68b2-4b30-91c5-710eaeab45f0,293,0.3856655290102389,0.1296928327645051,0.051194539249146756,1.0235211923614347,0.0071942249117411235,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,91753a74-5ac9-4e6e-8073-9372525d5cb2,332,0.3825301204819277,0.2560240963855422,0.10542168674698796,1.0764242704955997,0.035287201552980936,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,92a7488f-09fb-4a0c-b742-8ca6877a184f,306,0.3888888888888889,0.032679738562091505,0.006535947712418301,0.5142857142857142,-0.07121765983206042,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,940fc977-94e0-479c-9a6a-977b5f141fd3,273,0.36996336996337,0.05128205128205128,0.02564102564102564,1.3514851485148516,0.06262065104447231,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,96f923b2-243f-4f96-9b24-4a142d9353aa,307,0.3973941368078176,0.3355048859934853,0.15309446254071662,1.1482572019735797,0.08554869308853776,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,971b1c25-6901-4d3f-9ccc-8015c06f8435,287,0.3797909407665505,0.059233449477351915,0.0313588850174216,1.3939557474365893,0.07735586863698449,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,973d81e0-7038-4edd-a6cc-5edf02b0bb7f,457,0.3522975929978118,0.32166301969365424,0.13347921225382933,1.177884818523683,0.09034077002972157,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,97adb9d2-c37b-48e2-a263-4c1ed92963f2,525,0.3466666666666667,0.5619047619047619,0.2057142857142857,1.0560625814863103,0.04624968887793235,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,97edfb5a-3501-41f7-8771-ec386814bddc,296,0.4155405405405405,0.08445945945945946,0.013513513513513514,0.38504065040650415,-0.15749300582692388,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,99072b33-db0a-43b6-bba0-99ae28a648b6,501,0.3333333333333333,0.16766467065868262,0.05588822355289421,1.0000000000000002,0.0,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,99ac605f-1d06-4f52-b1a9-eb1e9f897c47,502,0.3545816733067729,0.25298804780876494,0.11354581673306773,1.265770149517827,0.11463834915570313,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,9baf2fdf-5cab-46f7-9d62-9026429d56ee,298,0.348993288590604,0.14093959731543623,0.04697986577181208,0.9551282051282053,-0.013307421375051792,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,9c6b0c02-cd1b-4c51-8abc-ed7f048eb32c,457,0.36980306345733044,0.15098468271334792,0.06345733041575492,1.1365234542492066,0.04410248480926101,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,9d258cd6-a13f-450f-8650-441390623947,412,0.3446601941747573,0.5218446601941747,0.18446601941747573,1.0256141500163773,0.019405657219163486,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,9d7db3ce-3de1-474b-9dff-ad4fee0bfd05,312,0.34294871794871795,0.33974358974358976,0.16666666666666666,1.43043554928584,0.22307063979587463,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,9e9e63de-cd70-428a-92a3-e987a51f03c1,201,0.3333333333333333,0.14427860696517414,0.06965174129353234,1.4482758620689655,0.13015628136278193,Loops,Loops,CODE_ANALYSIS_TEXTUAL,MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a0081625-1ec5-41e8-8cd1-d6a0fc31144a,422,0.35545023696682465,0.1018957345971564,0.035545023696682464,0.9813953488372094,-0.0046536887336694616,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a11e4ec9-bcf2-47b7-a596-d922940185b4,508,0.32677165354330706,0.5255905511811023,0.19881889763779528,1.1576192410089798,0.11558389682276585,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a29d729d-31b7-4e1e-ba4e-847720a6642e,291,0.4054982817869416,0.2920962199312715,0.13745704467353953,1.160518444666002,0.08515668519564949,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a610db00-98d4-47bf-a723-ef9f302245bd,309,0.36245954692556637,0.07119741100323625,0.016181229773462782,0.6270292207792206,-0.07786120096706133,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a88396a5-e805-41c7-8ffe-eecf35c591b7,295,0.376271186440678,0.4033898305084746,0.17966101694915254,1.1836626542508895,0.11729799293102926,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a9580105-5132-4cf7-b6d9-b9f1cd19c86d,801,0.33208489388264667,0.2846441947565543,0.1111111111111111,1.175455085081124,0.07804049212144165,Loops,Understanding Coding Question Formats,CODE_ANALYSIS_TEXTUAL,REARRANGE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,a9cb037f-c335-4939-93eb-0f47ad653bb2,573,0.3699825479930192,0.39790575916230364,0.1518324607329843,1.0313430983118173,0.0195260380098715,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,aa5370af-f53c-4538-b3b5-9ee95b8b9a04,324,0.3765432098765432,0.42901234567901236,0.2037037037037037,1.2609977591697132,0.17581768007011753,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,aaa1ab04-9da6-4399-923c-5eab80efc9f4,446,0.3452914798206278,0.1860986547085202,0.08295964125560538,1.2910342669378814,0.10106453800046761,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,ab6a7487-0aac-454b-b891-f2a50225becc,309,0.3786407766990291,0.26537216828478966,0.0970873786407767,0.9662288930581614,-0.015844612053328936,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,ac20738e-59e7-4b71-a3ce-507b15ba164d,267,0.38202247191011235,0.4419475655430712,0.1947565543071161,1.1535393818544366,0.10743004831206909,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,ad57f9ac-cfe6-44b0-8eb0-65be776a6889,312,0.3974358974358974,0.15064102564102563,0.07051282051282051,1.1777625257378177,0.060799236038439376,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,ae537ad3-efa1-40f7-8ed9-4e583522c002,428,0.3247663551401869,0.3317757009345794,0.1308411214953271,1.2143074272975984,0.10472656453587388,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,af480cdd-56e0-48ab-aa07-bdb98cef1e62,323,0.38699690402476783,0.3622291021671827,0.18885448916408668,1.347213675213675,0.20791152018097503,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,afe83ff8-d79e-4145-b3d0-1793c8c5269f,470,0.3148936170212766,0.05106382978723404,0.01276595744680851,0.7939189189189189,-0.0324100153931891,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b016f854-fa52-40e8-ab8b-5d40c5967036,440,0.3613636363636364,0.1590909090909091,0.0659090909090909,1.1464510332434859,0.047916600644866754,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b0825842-5a9a-43a1-949d-f981a48e707c,796,0.34045226130653267,0.07788944723618091,0.0364321608040201,1.3738840614212593,0.07807100323585174,Loops,Understanding Coding Question Formats,CODE_ANALYSIS_TEXTUAL,MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b0d2e2b9-aa3a-47e7-8a58-f8cfb04064e2,421,0.3515439429928741,0.4750593824228028,0.21140142517814728,1.2658445945945946,0.18620709699309068,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b2403a5a-570c-4415-8b07-de003331005c,301,0.3654485049833887,0.12956810631229235,0.05647840531561462,1.192773892773893,0.05644292790976496,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b371b85c-0d24-4912-9c56-421a4989854c,325,0.38461538461538464,0.18461538461538463,0.07384615384615385,1.04,0.015047095877265573,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b3a8f1da-52f7-47ab-8f40-4f208472e9dc,280,0.3607142857142857,0.10714285714285714,0.05,1.2937293729372938,0.07643146298740683,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b4deb009-bbc5-48e3-9010-37c4d93c77bc,429,0.36363636363636365,0.20046620046620048,0.10256410256410256,1.4069767441860463,0.1540468188620549,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b5bb17e3-eda2-47ff-834b-b27f6472550a,300,0.36,0.3233333333333333,0.13,1.1168384879725086,0.06057383073225608,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b5c3796c-eecc-4ee9-ac1c-fce67006f6b0,294,0.3843537414965986,0.13945578231292516,0.05442176870748299,1.015324843513922,0.004874472791744242,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b71b2c7b-30f3-4ef3-b1f8-5299ccc22584,168,0.3273809523809524,0.14285714285714285,0.07142857142857142,1.5272727272727273,0.150176440432339,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b79c7d65-4931-432f-af92-9ba17d4da31f,292,0.3253424657534247,0.5547945205479452,0.2191780821917808,1.214294996751137,0.16612177090277444,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b81b3259-734b-489a-80ff-f97d6817fb5d,670,0.3238805970149254,0.2656716417910448,0.06417910447761194,0.7458706570703669,-0.10579448511187212,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b8b6e171-bb7b-4e12-be28-87a381b96d80,450,0.3511111111111111,0.2866666666666667,0.12666666666666668,1.2584633500147189,0.12052535677383068,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b8f7d48f-848d-4957-9ca1-13f6db09bc04,309,0.37216828478964403,0.1650485436893204,0.07119741100323625,1.159079283887468,0.05445489407236217,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b9d04e79-88d8-4d74-9ce2-0b0e571a49b1,316,0.379746835443038,0.0981012658227848,0.05063291139240506,1.3591397849462363,0.09267967933993033,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,b9dd9ea2-b6e1-48c7-a508-e8c091443ba3,321,0.3644859813084112,0.3582554517133956,0.1806853582554517,1.3837235228539577,0.21712587423453644,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,bb34a897-6859-4df3-8957-ce52a9984338,340,0.3764705882352941,0.2235294117647059,0.10882352941176471,1.293174342105263,0.12222719530776488,Loops,For Loop,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,bb97038b-b7e0-4145-a555-156025092e15,298,0.39932885906040266,0.2080536912751678,0.10738255033557047,1.292491190024397,0.12223613176057738,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_MULTIPLE_CHOICE
03e89465-14fc-47ca-ba0e-02c91a8d93d2,bba55675-e275-4334-b5ca-c82e31576c5e,298,0.3288590604026846,0.1610738255033557,0.07046979865771812,1.3303571428571428,0.10132867313845574,Loops,Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,bcbb4fbd-f72c-4e8c-9331-f951a0e122f4,484,0.34710743801652894,0.365702479338843,0.13636363636363635,1.0742534301856335,0.041109771794654935,Loops,Nested Conditional Statements,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
03e89465-14fc-47ca-ba0e-02c91a8d93d2,bd58308f-67f4-4de5-bcdd-77d600fe5018,439,0.33029612756264237,0.26651480637813213,0.11845102505694761,1.3455938697318008,0.14629900119422662,Loops,Loops,CODE_ANALYSIS_TEXTUAL,CODE_ANALYSIS_TEXTUAL
